user_id,book_id,bookrating,booktittle,book_author,year_of_pub,total_ratings
128835,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
129084,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
129373,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
129716,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
130571,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
131046,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
131182,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
131512,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
131855,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
133258,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
133689,0316601950,3,The Pilot's Wife : A Novel,Anita Shreve,1999,568
133710,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
133764,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
134900,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
135609,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
135831,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
136135,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
136205,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
137961,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
138298,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
138844,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
139387,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
139630,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
139747,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
139913,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
140000,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
140184,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
141010,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
141491,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
141819,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
142479,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
142524,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
142902,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
143253,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
143415,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
143429,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
144516,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
144531,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
144555,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
145431,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
145641,0316601950,6,The Pilot's Wife : A Novel,Anita Shreve,1999,568
145737,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
146348,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
146564,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
146932,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
148590,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
148744,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
148804,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
149231,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
149661,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
149690,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
149934,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
150124,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
150385,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
151991,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
152082,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
153513,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
153662,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
154730,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
155147,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
155154,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
155286,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
155495,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
156150,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
156438,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
156926,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
157290,0316601950,6,The Pilot's Wife : A Novel,Anita Shreve,1999,568
157514,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
157805,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
159033,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
160114,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
160171,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
161181,0316601950,6,The Pilot's Wife : A Novel,Anita Shreve,1999,568
162590,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
162639,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
163194,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
163326,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
163488,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
163851,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
163973,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
164105,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
164809,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
164849,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
165183,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
165224,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
165769,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
165866,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
166123,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
166220,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
166596,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
167611,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
167800,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
167919,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
168133,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
168770,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
168834,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
169663,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
170401,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
170415,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
170751,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
171543,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
172742,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
173860,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
174151,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
174304,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
175003,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
175073,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
175117,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
175257,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
175329,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
176576,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
177072,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
178151,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
178667,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
179147,0316601950,3,The Pilot's Wife : A Novel,Anita Shreve,1999,568
179288,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
179416,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
179544,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
180586,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
181176,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
182085,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
182969,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
183046,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
183101,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
183589,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
184360,0316601950,6,The Pilot's Wife : A Novel,Anita Shreve,1999,568
184483,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
185233,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
185275,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
187256,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
187517,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
188302,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
189334,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
189973,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
190289,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
190374,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
190479,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
191187,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
191542,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
191865,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
192245,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
193499,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
193676,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
193769,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
195439,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
195694,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
196077,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
196502,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
197300,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
197971,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
202346,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
203317,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
203968,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
204109,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
204864,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
205038,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
205848,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
206305,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
206657,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
207173,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
207616,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
207721,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
207965,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
208147,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
208671,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
208829,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
209174,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
209548,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
209756,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
209848,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
210485,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
210874,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
211430,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
211500,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
211919,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
212580,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
214879,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
215180,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
215224,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
215708,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
215988,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
216386,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
216781,0316601950,4,The Pilot's Wife : A Novel,Anita Shreve,1999,568
216829,0316601950,3,The Pilot's Wife : A Novel,Anita Shreve,1999,568
217017,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
217148,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
217375,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
218121,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
218608,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
219008,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
219278,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
220122,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
221445,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
221655,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
221948,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
222800,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
224236,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
224249,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
224308,0316601950,4,The Pilot's Wife : A Novel,Anita Shreve,1999,568
224927,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
225623,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
225810,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
227641,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
227884,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
228868,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
229313,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
229703,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
230522,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
230963,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
231210,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
231255,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
232005,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
232131,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
232211,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
234623,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
236283,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
237064,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
237091,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
237115,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
237264,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
237990,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
238120,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
238781,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
239554,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
239584,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
240131,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
240219,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
240829,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
241178,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
241357,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
241548,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
242011,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
242106,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
244275,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
244414,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
244420,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
244494,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
244736,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
245311,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
245408,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
245827,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
246156,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
246776,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
247055,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
247240,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
247295,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
247664,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
247880,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
248468,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
249096,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
249628,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
250184,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
250510,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
250832,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
251140,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
252274,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
252865,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
253005,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
254465,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
254971,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
255218,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
255489,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
256407,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
257181,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
257520,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
258534,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
258938,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
259430,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
259629,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
260392,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
260630,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
260699,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
261015,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
262567,0316601950,2,The Pilot's Wife : A Novel,Anita Shreve,1999,568
262890,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
263877,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
264004,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
264031,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
264321,0316601950,6,The Pilot's Wife : A Novel,Anita Shreve,1999,568
264543,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
265115,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
266226,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
266419,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
266866,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
267249,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,568
267371,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
267502,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
268330,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
268932,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
269566,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
269614,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
269835,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
270605,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,568
271144,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
271375,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
271448,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
271593,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
272708,0316601950,6,The Pilot's Wife : A Novel,Anita Shreve,1999,568
273100,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
273813,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,568
273979,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,568
275031,0316601950,0,The Pilot's Wife : A Novel,Anita Shreve,1999,568
276078,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,1999,568
277246,0452282152,10,Girl with a Pearl Earring,Tracy Chevalier,2001,526
277517,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,526
277901,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,526
278075,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,526
243,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
254,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
805,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,526
1261,0452282152,7,Girl with a Pearl Earring,Tracy Chevalier,2001,526
1424,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
1548,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,526
2977,0452282152,7,Girl with a Pearl Earring,Tracy Chevalier,2001,526
4185,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
4795,0452282152,9,Girl with a Pearl Earring,Tracy Chevalier,2001,526
5003,0452282152,7,Girl with a Pearl Earring,Tracy Chevalier,2001,526
6575,0452282152,6,Girl with a Pearl Earring,Tracy Chevalier,2001,526
7915,0452282152,9,Girl with a Pearl Earring,Tracy Chevalier,2001,526
8066,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
8245,0452282152,10,Girl with a Pearl Earring,Tracy Chevalier,2001,526
8681,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
9357,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
10199,0452282152,10,Girl with a Pearl Earring,Tracy Chevalier,2001,526
10447,0452282152,7,Girl with a Pearl Earring,Tracy Chevalier,2001,526
11676,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
11832,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
12811,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,526
13093,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
13273,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
13995,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
14079,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,526
15408,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
16488,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
16795,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
16943,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
17183,0452282152,6,Girl with a Pearl Earring,Tracy Chevalier,2001,526
18316,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
19573,0452282152,9,Girl with a Pearl Earring,Tracy Chevalier,2001,526
20034,0452282152,9,Girl with a Pearl Earring,Tracy Chevalier,2001,526
20172,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
20982,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,526
21014,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,526
21056,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
22464,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,526
22521,0452282152,9,Girl with a Pearl Earring,Tracy Chevalier,2001,526
22824,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
24440,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
25395,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
26057,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,526
26544,0452282152,10,Girl with a Pearl Earring,Tracy Chevalier,2001,526
27265,0452282152,10,Girl with a Pearl Earring,Tracy Chevalier,2001,526
28467,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
28619,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
29209,0452282152,10,Girl with a Pearl Earring,Tracy Chevalier,2001,526
29259,0452282152,9,Girl with a Pearl Earring,Tracy Chevalier,2001,526
29805,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,526
30316,0452282152,7,Girl with a Pearl Earring,Tracy Chevalier,2001,526
30471,0452282152,6,Girl with a Pearl Earring,Tracy Chevalier,2001,526
30487,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
30511,0452282152,7,Girl with a Pearl Earring,Tracy Chevalier,2001,526
30711,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
30735,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
30770,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
31226,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
31315,0452282152,0,Girl with a Pearl Earring,Tracy Chevalier,2001,526
31556,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,526
